,song_name,artist,location_at_chart,year_of_billboard,spotify_track_id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,tracks_popularity,entered_biilboard,release_year
551,The Race - Remix,Tay-K,,,7d19457woBxmPRCq255YqM,0.75,0.548,9,-6.288,1,0.358,0.00619,0.0,0.156,0.377,160.084,211875,4,71,,2017.0
552,Love Like You (feat. Rebecca Sugar) - End Credits,Steven Universe,,,3z9OnsnvM6SFN2dzrSDdVO,0.591,0.242,0,-10.098,0,0.0312,0.879,0.0,0.15,0.292,118.001,143630,3,73,,2017.0
553,Losing Interest,itssvd,,,55XrFge2dEZwYzNl128DwN,0.753,0.355,8,-13.295,0,0.0898,0.48,0.87,0.122,0.506,111.863,120547,4,78,,2017.0
554,Better When I'm Dancin',Meghan Trainor,,,5k5fWendNngd89O8JKoE8L,0.756,0.789,2,-7.002,1,0.0324,0.53,0.000711,0.157,0.873,127.987,176267,4,77,,2015.0
555,State Lines,Novo Amor,,,7CoMBpPTwQi2wPT0U0Nr9b,0.509,0.31,9,-10.623,1,0.0313,0.959,0.229,0.0963,0.151,137.474,208653,3,75,,2018.0
556,Mi Último Deseo,Banda Los Recoditos,,,01ksPzu3Bw8Lsf9o6xIk8C,0.844,0.639,11,-4.461,0,0.0437,0.62,0.0,0.46,0.974,121.033,163560,3,76,,2013.0
557,"Do You Want to Build a Snowman? - From ""Frozen""/Soundtrack Version",Kristen Bell,,,2yi7HZrBOC4bMUSTcs4VK6,0.306,0.121,0,-15.551,0,0.0554,0.85,0.000176,0.257,0.166,174.053,206507,4,72,,2013.0
558,welcome and goodbye,"Dream, Ivory",,,00RLNHc2jkEjUoCUlFgPVT,0.584,0.717,0,-5.175,0,0.0266,0.0194,0.756,0.0739,0.659,140.031,140643,4,73,,2018.0
559,Human,Rag'n'Bone Man,,,58zsLZPvfflaiIbNWoA22O,0.602,0.707,9,-4.097,1,0.302,0.393,0.0,0.165,0.554,75.087,200187,4,81,,2017.0
560,Un Poco Loco,Anthony Gonzalez,,,0OFknyqxmSQ42SoKxWVTok,0.62,0.496,7,-7.509,1,0.133,0.597,1.36e-05,0.322,0.636,126.032,112205,4,75,,2017.0
561,Lake Missoula,Richy Mitch & The Coal Miners,,,4x1dWc1GgAfC04GcTlllax,0.446,0.247,11,-13.036,0,0.0287,0.905,0.233,0.111,0.245,138.328,106250,1,72,,2017.0
562,From the Dining Table,Harry Styles,,,1IF5UcqRO42D12vYwceOY6,0.671,0.156,8,-16.288,1,0.0371,0.804,0.0518,0.113,0.201,94.08,211960,4,75,,2017.0
563,ELEMENT.,Kendrick Lamar,,,1EaKU4dMbesXXd3BrLCtYG,0.748,0.705,4,-4.547,0,0.485,0.204,0.0,0.246,0.483,189.891,208733,4,73,,2017.0
564,Must've Never Met You,Luke Combs,,,6ojicjDYUUoeE1tdSvfFo4,0.455,0.892,6,-3.218,1,0.0564,0.00951,0.0,0.143,0.641,75.218,198880,4,70,,2018.0
565,Home,Vacations,,,1TQuqiFxqnVeez9OMq3emB,0.643,0.671,9,-5.439,0,0.0246,0.00578,0.000641,0.107,0.412,89.9,145667,4,73,,2016.0
566,Nun Major,Shoreline Mafia,,,18pwD0HrweX8oCgIkayRb4,0.79,0.518,8,-6.571,1,0.212,0.0936,0.0,0.357,0.487,97.986,151837,4,69,,2018.0
567,My Choppa Hate Niggas,21 Savage,,,2D2w9943rsnJOGCrI4aMQp,0.862,0.274,0,-5.818,0,0.416,0.0974,0.185,0.183,0.154,77.492,148640,4,72,,2017.0
568,Gooey,Glass Animals,,,1gk3FhAV07q9Jg77UxnVjX,0.487,0.369,11,-13.424,0,0.0406,0.736,3.75e-05,0.0925,0.106,183.114,289307,4,71,,2014.0
569,Me U & Hennessy (feat. Lil Wayne),DeJ Loaf,,,4TSDz7xZtxIXeKwiOuCe25,0.417,0.551,2,-8.361,1,0.272,0.56,0.0,0.129,0.216,86.848,224972,4,72,,2015.0
570,Bad Girls,M.I.A.,,,6nzXkCBOhb2mxctNihOqbb,0.639,0.912,1,-2.621,1,0.0615,0.00107,0.0,0.097,0.343,143.448,227520,4,76,,2013.0
571,Sidewalks,The Weeknd,,,4h90qkbnW1Qq6pBhoPvwko,0.542,0.72,1,-5.136,0,0.0628,0.147,0.0,0.348,0.623,149.828,231360,4,75,,2016.0
572,Major (feat. Key Glock),Young Dolph,,,3Yt2ph8Ko0JBANpdawzSF2,0.907,0.651,6,-5.661,0,0.312,0.0111,0.000433,0.108,0.637,147.026,195547,4,69,,2018.0
573,Beyond,Leon Bridges,,,1Omt5bfz1tZUCqd26HxbS0,0.581,0.687,6,-5.4,1,0.105,0.229,0.0,0.109,0.187,76.014,240600,4,74,,2018.0
574,Love It If We Made It,The 1975,,,6WmIyn2fx1PKQ0XDpYj4VR,0.472,0.745,4,-5.297,1,0.0356,0.000607,2.74e-05,0.0957,0.0631,180.06,252926,4,74,,2018.0
575,Devil Eyes,Hippie Sabotage,,,7MiZjKawmXTsTNePyTfPyL,0.391,0.396,1,-8.621,0,0.189,0.702,0.405,0.315,0.199,99.112,131272,5,79,,2016.0
576,hostage,Billie Eilish,,,1WsEgieHsWWndAzLkmV105,0.427,0.123,9,-15.228,0,0.0497,0.868,3.12e-05,0.0732,0.0394,129.565,229426,5,75,,2017.0
577,4:44,JAY-Z,,,1gT5TGwbkkkUliNzHRIGi1,0.261,0.852,9,-4.965,1,0.158,0.139,4.26e-05,0.477,0.431,177.997,284493,4,73,,2017.0
578,Middy Titty,Paulie Leparik,,,3QVe9gr87GYcRXAkVpPVYl,0.58,0.633,3,-5.297,1,0.036,0.111,0.88,0.369,0.913,131.912,94668,4,72,,2018.0
579,Pretty When You Cry,Lana Del Rey,,,6PnluwP0fjGnpIBsqTdUTq,0.509,0.547,10,-6.548,0,0.0417,0.399,0.0,0.215,0.197,109.436,234147,4,77,,2014.0
580,A Holly Jolly Christmas,Brett Eldredge,,,1GpPsjjd4D1jsteGYpGGIN,0.681,0.474,7,-8.623,0,0.0423,0.621,1.24e-06,0.137,0.7,71.957,142840,4,74,,2018.0
581,Take It From Me,Jordan Davis,,,3dCZm5HrG0jIXAHfNkg2H0,0.592,0.891,10,-3.144,1,0.0512,0.0267,0.0,0.352,0.674,99.983,174255,4,70,,2018.0
582,God Rest Ye Merry Gentlemen,Pentatonix,,,02ibK22WhjAVzKBm7da7lm,0.754,0.4,1,-8.832,0,0.0579,0.766,0.0,0.196,0.693,135.945,149680,4,68,,2017.0
583,Narcos,Migos,,,0wbnC9AUenxp613TYaJsGK,0.936,0.585,0,-6.914,1,0.125,0.0142,0.0,0.132,0.242,124.991,255379,4,73,,2018.0
584,Vivir Mi Vida,Marc Anthony,,,3QHMxEOAGD51PDlbFPHLyJ,0.656,0.877,0,-3.231,0,0.0342,0.345,0.0,0.349,0.894,105.018,252347,4,78,,2013.0
585,Wolves,Selena Gomez,,,0tBbt8CrmxbjRP0pueQkyU,0.724,0.804,11,-4.614,0,0.0448,0.124,0.0,0.204,0.306,124.987,197993,4,81,,2017.0
586,Mr. Clean,Yung Gravy,,,5GxnROd93Y7NGt2ci0TwBw,0.758,0.701,9,-6.053,1,0.162,0.685,6.22e-06,0.114,0.626,106.74,211150,4,70,,2018.0
587,The Other Side Of Paradise,Glass Animals,,,0rRjGruFonCGOt0S5zAJNQ,0.689,0.338,11,-7.634,0,0.0629,0.349,5.7e-05,0.0649,0.568,128.012,320654,4,72,,2016.0
588,ghost boy,Lil Peep,,,4AiFSXnVm0Bqecjdn3Brr8,0.662,0.586,5,-6.287,0,0.0251,0.0325,0.00418,0.153,0.0724,107.993,130973,4,73,,2015.0
589,Numbers,TEMPOREX,,,4GuZMzKXJSoWhwHUqRa0fm,0.423,0.332,6,-10.761,1,0.0288,0.474,0.0,0.0993,0.5,93.958,127973,4,74,,2017.0
590,100 Shots,Young Dolph,,,3TXy6nchgKeYlVwOKNk9lE,0.798,0.668,8,-5.244,1,0.25,0.135,4.6e-06,0.0583,0.154,134.006,264819,4,68,,2017.0
591,Play with Fire (feat. Yacht Money),Sam Tinnesz,,,7vguMCv8uVuZLiQJ156u3Z,0.573,0.539,2,-6.091,0,0.0322,0.0162,1.16e-05,0.105,0.39,75.012,180691,4,77,,2017.0
592,Portland,Drake,,,2bjwRfXMk4uRgOD9IBYl9h,0.925,0.443,1,-8.216,1,0.264,0.0172,0.0,0.276,0.35,136.078,236615,4,73,,2017.0
593,You Was Right,Lil Uzi Vert,,,2ANLarE8yHVsLWW21nj79M,0.843,0.359,0,-7.417,1,0.461,0.069,0.0,0.12,0.156,81.987,163944,4,69,,2016.0
594,Jekyll and Hyde,Five Finger Death Punch,,,5MjkeHk6I0JA0q13eqtnJP,0.544,0.96,3,-4.681,0,0.106,0.00058,1.99e-05,0.0531,0.718,154.966,206903,4,68,,2015.0
595,Oh Klahoma,Jack Stauber,,,6SZwj6cjc8JQbkrr8cbIUn,0.697,0.401,7,-10.216,1,0.0543,0.43,0.0109,0.316,0.478,108.996,185224,4,74,,2017.0
596,Call It What You Want,Taylor Swift,,,1GwMQaZz6Au3QLDbjbMdme,0.598,0.504,9,-9.874,1,0.0731,0.186,0.000221,0.34,0.252,163.954,203507,4,75,,2017.0
597,Foot Fungus,Ski Mask The Slump God,,,3EikYy40GMSp8l5mDV6IQo,0.881,0.623,1,-9.662,1,0.119,0.257,1.5e-06,0.0964,0.745,88.953,129547,4,70,,2018.0
598,DUCKWORTH.,Kendrick Lamar,,,0y9uTzK9cNKSAEHnpeRG8C,0.552,0.731,7,-6.873,1,0.615,0.0536,0.0,0.258,0.632,174.516,248613,4,72,,2017.0
599,Hurt You,The Weeknd,,,6QdnKD1zwEgyOWtkrdzlOF,0.476,0.718,5,-7.227,0,0.149,0.263,0.00261,0.109,0.361,183.932,230027,4,76,,2018.0
600,Someone New,Hozier,,,2DNXgvkyv35vTWvdgjs7qn,0.443,0.533,7,-5.956,1,0.0473,0.429,3.66e-06,0.332,0.596,183.791,222813,4,69,,2014.0
601,Dang! (feat. Anderson .Paak),Mac Miller,,,5iUQMwxUPdJBFeGkePtM66,0.836,0.67,5,-6.907,0,0.23,0.00826,0.000355,0.0837,0.556,107.018,305350,4,73,,2016.0
602,Can I Be Him,James Arthur,,,0VhgEqMTNZwYL1ARDLLNCX,0.696,0.543,11,-6.164,1,0.0489,0.308,0.0,0.0939,0.479,107.969,246880,4,80,,2016.0
603,Love Drugs and Sex,A Boogie Wit da Hoodie,,,1Gno5IBUHh6vUKp4nxu2Yd,0.762,0.553,5,-7.207,0,0.112,0.55,0.0,0.115,0.773,119.973,157863,4,70,,2018.0
604,Twin Size Mattress,The Front Bottoms,,,14N3tALR3Mhf7UHpJRKk4L,0.325,0.867,4,-5.53,1,0.0809,0.00548,4.33e-06,0.103,0.336,144.866,264677,4,72,,2013.0
605,Stone,Whiskey Myers,,,4rJesaufMl2xD0f2G8Xgnd,0.438,0.477,0,-7.649,1,0.031,0.243,7.8e-06,0.183,0.176,137.645,335623,4,69,,2016.0
606,Little Do You Know,Alex & Sierra,,,1almCHdsfikRPfVB9VrEdT,0.5,0.292,0,-8.554,1,0.0323,0.746,0.0,0.188,0.37,145.879,185200,4,77,,2014.0
607,Below the Surface,Griffinilla,,,5f1j3h5DBkLpGfb90QGFvR,0.713,0.398,0,-8.852,0,0.0319,0.328,1.93e-06,0.057,0.483,104.974,134857,4,76,,2016.0
608,Where's My Love - Acoustic,SYML,,,0ElpbbncWT9aS7mgoqEHbQ,0.554,0.225,3,-11.324,1,0.0281,0.892,0.0321,0.107,0.221,104.007,239880,4,78,,2017.0
609,Universal Sound,Tyler Childers,,,48nZLOpJOINkICPWpUuhaN,0.672,0.437,5,-9.656,1,0.0368,0.85,0.261,0.107,0.636,101.588,221600,4,68,,2017.0
610,Champagne & Sunshine,PLVTINUM,,,77U6kcldLRFl9vCfaw11Sr,0.607,0.522,5,-10.028,0,0.0704,0.0553,0.0,0.0909,0.265,109.961,196364,4,76,,2016.0
611,Cherry Wine - Live,Hozier,,,1C042FLYy7rP3MfnkOcnha,0.415,0.11,1,-14.901,1,0.0388,0.951,0.00236,0.0962,0.234,81.876,240147,4,69,,2014.0
612,Liability,Lorde,,,6Kkt27YmFyIFrcX3QXFi2o,0.587,0.229,10,-11.254,0,0.128,0.92,0.0,0.1,0.379,75.67,171728,4,76,,2017.0
613,Anchor,Novo Amor,,,7qH9Z4dJEN0l9bidizW7fq,0.457,0.407,9,-11.475,1,0.0308,0.805,0.884,0.126,0.126,117.053,257533,4,77,,2017.0
614,"You're A Mean One, Mr. Grinch","Tyler, The Creator",,,5xQskDSiHQeoebxoprn3HL,0.567,0.68,3,-6.254,0,0.0518,0.0621,0.0,0.519,0.429,89.987,108987,4,69,,2018.0
615,Pray For Me (with Kendrick Lamar),The Weeknd,,,77UjLW8j5UAGAGVGhR5oUK,0.735,0.677,2,-4.979,1,0.093,0.0762,2.17e-05,0.111,0.188,100.584,211440,4,75,,2018.0
616,Reckless Love,Cory Asbury,,,0rH0mprtecH3grD9HFM5AD,0.572,0.685,6,-7.29,1,0.0356,0.0291,0.0,0.0963,0.232,110.698,333386,4,71,,2018.0
617,No Auto Durk,Only The Family,,,4VcPtoOpK3oBMDZJ9Ptp9f,0.765,0.553,11,-7.116,0,0.358,0.00822,0.0,0.206,0.565,154.971,184258,4,69,,2018.0
618,Wasted Times,The Weeknd,,,7DKS0rX27cCEPsK0R6tFWS,0.56,0.678,10,-6.167,0,0.0581,0.61,1.42e-05,0.111,0.29,122.585,220293,4,75,,2018.0
619,Just What I Am,Kid Cudi,,,20bJBbPapGQ4bqs0YcA9xY,0.654,0.95,1,-3.163,1,0.137,0.00223,0.0,0.406,0.351,140.009,228027,4,70,,2013.0
620,May We All,Florida Georgia Line,,,498ZVInMGDkmmNVpSWqHiZ,0.514,0.918,7,-4.306,1,0.0365,0.0409,0.0,0.342,0.64,150.033,226173,4,69,,2016.0
621,The Devil Wears a Suit and Tie,Colter Wall,,,7hlA8gMMz6jSp91Twsnuv3,0.625,0.319,6,-12.119,0,0.0805,0.79,0.104,0.0921,0.438,127.799,236027,4,69,,2015.0
622,It's Not Living (If It's Not With You),The 1975,,,3TgMcrV32NUKjEG2ujn9eh,0.618,0.837,1,-5.338,1,0.0304,0.000254,0.000378,0.0618,0.526,121.227,248336,4,76,,2018.0
623,Dollhouse,Melanie Martinez,,,6wNeKPXF0RDKyvfKfri5hf,0.725,0.708,5,-5.331,0,0.0756,0.22,0.0,0.777,0.555,130.029,231853,4,74,,2015.0
624,End Game,Taylor Swift,,,2x0WlnmfG39ZuDmstl9xfX,0.649,0.589,2,-6.237,1,0.0558,0.00845,0.0,0.108,0.151,159.073,244827,4,75,,2017.0
625,Fraulein (feat. Tyler Childers),Colter Wall,,,1zLWKvegCtyjWaVWQFFX5W,0.486,0.112,7,-14.27,1,0.033,0.94,9.36e-05,0.123,0.545,140.125,143001,4,68,,2017.0
626,Sex With Me,Rihanna,,,7BiELrM90hRxpozaIXbsLw,0.58,0.532,1,-5.668,0,0.0424,0.294,0.0,0.0948,0.39,112.049,206400,4,74,,2016.0
627,Hurt Feelings,Mac Miller,,,5p7GiBZNL1afJJDUrOA6C8,0.69,0.462,8,-8.054,1,0.13,0.343,0.00218,0.113,0.325,157.655,245640,4,72,,2018.0
628,Old Ties and Companions,Watchhouse,,,53DVsTZvB16BDP30XmfSef,0.657,0.368,7,-9.978,1,0.0281,0.884,0.00293,0.109,0.522,116.221,188947,4,69,,2015.0
629,She's My Collar (feat. Kali Uchis),Gorillaz,,,3lIxtCaROdRDuTnNBDm3n2,0.726,0.815,11,-5.886,1,0.0313,0.00799,0.081,0.112,0.462,140.158,209560,4,74,,2017.0
630,Singles You Up,Jordan Davis,,,4LiMQ6G9n84rDUBs9wtwz6,0.491,0.907,7,-3.594,1,0.0481,0.0491,0.0,0.242,0.631,199.943,182667,4,69,,2018.0
631,Fight Night,Migos,,,6Xa2q0dapj03CsRzmD0Os5,0.874,0.706,1,-5.132,1,0.207,0.182,0.0,0.334,0.895,89.961,216248,4,69,,2014.0
632,Reborn,KIDS SEE GHOSTS,,,4RVbK6cV0VqWdpCDcx3hiT,0.585,0.597,0,-7.499,1,0.037,0.339,0.0404,0.195,0.227,100.051,324674,4,71,,2018.0
633,Mount Sinai,$uicideboy$,,,5vyR3lTiw4zz8B4PvnAO4c,0.845,0.452,3,-10.562,0,0.238,0.533,0.000988,0.0623,0.346,132.034,145636,4,70,,2015.0
634,Summers Over Interlude,Drake,,,3ppVO2tyWRRznNmONvt7Se,0.699,0.255,4,-8.647,0,0.0303,0.405,0.00242,0.0985,0.242,132.031,106333,3,71,,2016.0
635,It Ain’t Me (with Selena Gomez),Kygo,,,12GEpg2XOPyqk03JZEZnJs,0.64,0.533,0,-6.596,1,0.0706,0.119,0.0,0.0864,0.515,99.968,220781,4,67,,2017.0
636,Dark Horse,Katy Perry,,,5jrdCoLpJSvHHorevXBATy,0.645,0.585,6,-6.122,1,0.0513,0.00314,0.0,0.165,0.353,131.931,215672,4,79,,2013.0
637,Eastside (with Halsey & Khalid),benny blanco,,,0d2iYfpKoM0QCKvcLCkBao,0.56,0.68,6,-7.648,0,0.321,0.555,0.0,0.116,0.319,89.391,173800,4,76,,2018.0
638,Gassed Up,Nebu Kiniza,,,6JjEVlMkfHWMeYavkEYzNO,0.798,0.568,5,-9.072,0,0.135,0.0213,0.0,0.0586,0.45,148.88,193911,3,70,,2016.0
639,Try Me,The Weeknd,,,4ppTAJUbNXELZcoUaL90wo,0.456,0.679,8,-5.778,0,0.064,0.596,0.000573,0.129,0.107,92.026,221107,4,77,,2018.0
640,Jet Fuel,Mac Miller,,,2JmFRXaJrkAUD2cs6U20KG,0.791,0.557,7,-9.622,0,0.0698,0.54,0.0,0.103,0.284,119.973,345213,4,70,,2018.0
641,Scared Of Love,Juice WRLD,,,49QVOdWgGagzLrThkIqtK6,0.642,0.562,11,-4.869,0,0.0812,0.032,0.0,0.168,0.177,158.001,170539,4,71,,2018.0
642,Gasoline,Halsey,,,2IO7yf562c1zLzpanal1DT,0.731,0.58,10,-7.328,0,0.0399,0.223,0.0,0.129,0.319,119.997,199593,4,73,,2015.0
643,Brown Noise - Loopable with No Fade,White Noise Meditation,,,67iF3DdebmElASIGoebYt1,0.0,2.01e-05,5,-15.776,1,0.0,0.0,0.0,0.0,0.0,0.0,73887,0,69,,2015.0
644,Fireball (feat. John Ryan),Pitbull,,,4Y7XAxTANhu3lmnLAzhWJW,0.761,0.933,10,-5.38,1,0.056,0.0908,8.53e-05,0.0607,0.836,122.959,236200,4,75,,2014.0
645,I'm Still,Juice WRLD,,,19m3E0nMZobyA93AxMXC32,0.631,0.672,11,-4.583,1,0.0347,0.0811,0.0,0.154,0.282,119.948,192859,4,71,,2018.0
646,R.I.C.O. (feat. Drake),Meek Mill,,,0Y0TOsE1q11qgbi7c5WZsG,0.727,0.599,1,-6.941,1,0.327,0.317,0.0,0.219,0.386,167.909,197133,3,71,,2015.0
647,Audubon,$uicideboy$,,,3UcyaCWLsc0XDhzXHUuH1S,0.768,0.785,1,-5.057,1,0.332,0.154,1.24e-05,0.779,0.698,169.029,134963,4,70,,2017.0
648,Medicine,Queen Naija,,,4lFfMRH0YH4pW5gczTDbNC,0.741,0.37,8,-8.437,0,0.324,0.24,0.0,0.118,0.13,116.06,219136,4,69,,2018.0
649,Homegrown,Zac Brown Band,,,2kR18wsL3gvXRXdNE4dCGc,0.712,0.807,6,-3.976,1,0.0297,0.0244,0.000122,0.0905,0.936,105.024,205000,4,70,,2015.0
650,Death of a Bachelor,Panic! At The Disco,,,1BECwm5qkaBwlbfo4kpYx8,0.462,0.538,0,-5.527,1,0.059,0.0137,0.0,0.429,0.405,139.256,203507,4,71,,2016.0
651,King Of My Heart,Taylor Swift,,,7HuBDWi18s4aJM8UFnNheH,0.675,0.703,0,-7.902,1,0.0382,0.00882,2.21e-06,0.0391,0.314,110.01,214320,4,74,,2017.0
652,Candy,Plan B,,,2ctjDCCg1wHoQSjIJ8p6U4,0.897,0.864,11,-3.735,0,0.147,0.252,0.0,0.517,0.542,95.981,207627,4,73,,2014.0
653,Tell Your Friends,The Weeknd,,,1mhVXWduD8ReDwusfaHNwU,0.583,0.454,1,-11.091,0,0.0425,0.265,0.0,0.181,0.309,74.64,334333,4,73,,2015.0
654,Tomorrow,Shakey Graves,,,47KDDZgFiX1w6RFOuLXsSn,0.564,0.354,7,-10.85,1,0.0334,0.73,3.43e-06,0.208,0.423,98.075,240587,3,69,,2016.0
655,Christmas the Whole Year Round,Sabrina Carpenter,,,065CI94mu3IZwqPU4BX4Cb,0.565,0.898,6,-2.956,1,0.0915,0.146,0.0,0.131,0.962,187.917,179427,4,70,,2015.0
656,"Feels (feat. Pharrell Williams, Katy Perry & Big Sean)",Calvin Harris,,,5bcTCxgc7xVfSaMV3RuVke,0.893,0.745,11,-3.105,0,0.0571,0.0642,0.0,0.0943,0.872,101.018,223413,4,78,,2017.0
657,Loving Is Easy,Rex Orange County,,,7ASFZh1D0DPZro7UXUKGmd,0.756,0.609,3,-7.927,1,0.0544,0.217,0.00482,0.0959,0.537,117.024,155720,4,74,,2017.0
658,18,One Direction,,,3JjnGLK8IxkNLvo8Lb3KOM,0.681,0.582,6,-7.76,0,0.0313,0.22,0.0,0.119,0.221,124.038,248360,4,82,,2014.0
659,B.E.D.,Jacquees,,,1B6TmCvKjC4dopBohVW51x,0.739,0.536,1,-6.501,1,0.0587,0.00368,0.0,0.0968,0.193,122.022,236147,4,73,,2018.0
660,Otra Noche en Miami,Bad Bunny,,,4vCAzANUWDE24URV6wQ4ra,0.514,0.646,1,-8.833,1,0.275,0.197,2.3e-05,0.0958,0.297,88.661,233128,4,80,,2018.0
661,Cherry Hill,Russ,,,6qcuRcbz8DCLG6nG4or8Uo,0.681,0.469,2,-10.803,0,0.0366,0.161,0.403,0.108,0.0373,130.022,222453,4,70,,2017.0
662,Topanga,Trippie Redd,,,5aXgz1oKK8Q9z9xvTmSnrO,0.755,0.615,4,-8.245,1,0.0454,0.00587,1.75e-06,0.109,0.039,105.955,215364,4,70,,2018.0
663,Oceans (Where Feet May Fail),Hillsong UNITED,,,5Mw9bXG1dLNhbjofkVS2oR,0.262,0.361,2,-10.187,1,0.0333,0.508,0.00268,0.108,0.056,126.786,535963,4,68,,2013.0
664,ocean eyes,Billie Eilish,,,2uIX8YMNjGMD7441kqyyNU,0.475,0.37,4,-7.725,0,0.0361,0.819,0.0577,0.0841,0.157,144.828,200560,4,69,,2016.0
665,92 Explorer,Post Malone,,,1D2L6MefbXon28PzIk9I3r,0.798,0.733,7,-4.811,0,0.0476,0.265,1.25e-06,0.114,0.861,146.046,211427,4,72,,2018.0
666,"Earned It (Fifty Shades Of Grey) - From The ""Fifty Shades Of Grey"" Soundtrack",The Weeknd,,,2PIvq1pGrUjY007X5y1UpM,0.659,0.381,2,-5.922,0,0.0304,0.385,0.0,0.0972,0.426,119.844,252227,3,78,,2014.0
667,Another One,Mac DeMarco,,,63q9LqTK5iiZLy3cTvLMUf,0.694,0.407,1,-10.325,0,0.0276,0.823,0.021,0.106,0.719,147.682,160991,4,72,,2015.0
668,End Of The Road,Juice WRLD,,,24BNgrtp6Fag4M5BQPEgsV,0.373,0.717,1,-5.833,0,0.083,0.0568,0.0,0.114,0.293,109.977,162981,5,71,,2018.0
669,Break from Toronto,PARTYNEXTDOOR,,,5fEB6ZmVkg63GZg9qO86jh,0.595,0.678,9,-5.18,1,0.0335,0.0199,0.00389,0.418,0.259,117.067,99213,4,77,,2013.0
670,Ladders,Mac Miller,,,39NDBdU5Xkm5pCFGa5kZtI,0.802,0.463,8,-8.379,1,0.162,0.236,0.00531,0.105,0.291,103.961,287040,4,72,,2018.0
671,Work,Rihanna,,,72TFWvU3wUYdUuxejTTIzt,0.725,0.534,11,-6.238,1,0.0946,0.0752,0.0,0.0919,0.558,91.974,219320,4,77,,2016.0
672,Floor 555,XXXTENTACION,,,6r7ULK6c5CLVvImjTIztl1,0.695,0.686,9,-8.147,0,0.0478,0.000424,0.0023,0.365,0.354,105.219,93447,4,73,,2018.0
673,Choke,I DONT KNOW HOW BUT THEY FOUND ME,,,37mfTcSlX60JtAvAETytGs,0.516,0.85,4,-3.909,0,0.0706,0.00139,0.0,0.296,0.583,120.324,195717,4,72,,2018.0
674,"White Christmas - Spotify Singles - Christmas, Recorded at Sound Stage Studios Nashville",Meghan Trainor,,,71azyw4EJDlGru5Uw6DGzT,0.566,0.437,9,-10.13,1,0.0359,0.427,3.35e-06,0.373,0.513,67.053,194312,4,70,,2018.0
675,Outside (feat. Ellie Goulding),Calvin Harris,,,7MmG8p0F9N3C4AXdK6o6Eb,0.646,0.823,2,-4.123,0,0.0394,0.213,0.0,0.322,0.418,128.035,227267,4,80,,2014.0
676,As the World Caves In,Matt Maltese,,,4JE6agBLHGA5TaF6FlqfBD,0.331,0.45,10,-5.362,1,0.034,0.365,0.00464,0.22,0.18,123.829,218755,4,73,,2017.0
677,Must Be The Whiskey,Cody Jinks,,,6VChAU4QENeLwf3OaHBJxC,0.546,0.786,3,-5.06,0,0.0401,0.0915,8.67e-05,0.168,0.679,126.003,205333,4,68,,2018.0
678,Work Song,Hozier,,,5TgEJ62DOzBpGxZ7WRsrqb,0.531,0.363,10,-7.672,1,0.0608,0.749,0.0,0.112,0.259,121.412,229720,4,68,,2014.0
679,Coma,$uicideboy$,,,73hmZZ7HyLgUQj2DaybfBb,0.689,0.781,8,-4.97,1,0.052,0.0178,0.00226,0.618,0.562,119.939,137772,4,70,,2018.0
680,Fire & Desire,Drake,,,4BhGTc3Cgay2U1QcTS7vQe,0.722,0.252,1,-14.411,0,0.0761,0.0671,0.0,0.0852,0.275,79.923,238120,4,71,,2016.0
681,Can't Help Falling in Love,Haley Reinhart,,,6yIHGmQLJxWAUZ1ZkENemN,0.41,0.0485,0,-13.918,1,0.038,0.947,0.0,0.108,0.247,137.97,173175,4,77,,2016.0
682,That's Christmas to Me,Pentatonix,,,2U9kDk5mlHYunC7PvbZ8KX,0.446,0.136,6,-10.101,1,0.0314,0.611,0.0,0.206,0.433,79.486,182173,4,72,,2015.0
683,"Houston, We Got a Problem",Luke Combs,,,6guWjUuNYziyNXgjFo1IpF,0.521,0.762,9,-5.059,1,0.0362,0.0961,6.15e-06,0.395,0.486,143.866,191987,4,70,,2018.0
684,She Likes Another Boy,Oscar Lang,,,5W6BA8Wa8JZGKdliH2gkwO,0.703,0.191,1,-14.078,0,0.0287,0.922,0.865,0.114,0.327,61.932,207827,4,72,,2017.0
685,Traveller,Chris Stapleton,,,178OI1A3qjROeFeh8lmNwW,0.543,0.75,2,-7.071,0,0.0282,0.0682,0.0166,0.125,0.758,88.107,222413,4,69,,2015.0
686,Will He,Joji,,,7wvwXi9Z66dcH5t202vVkN,0.618,0.217,10,-15.372,1,0.0515,0.836,0.000163,0.538,0.0872,116.014,202103,4,74,,2018.0
687,She Knows,Ne-Yo,,,7seTcUFOhn5caSDbiSfsp0,0.706,0.572,8,-5.799,0,0.0326,0.0262,0.0,0.585,0.574,139.982,214726,4,68,,2015.0
688,I Lived,OneRepublic,,,7D49Iig0avHre9RFSUMkd2,0.599,0.854,9,-5.429,1,0.0436,0.0746,0.0,0.278,0.311,119.986,234547,4,70,,2014.0
689,"Bands (feat. OhGeesy, Fenix Flexin & Master Kato)",Shoreline Mafia,,,1n8wr8tRHs5jmBxNWXedcn,0.9,0.385,1,-12.189,0,0.435,0.371,0.0,0.142,0.488,99.964,174336,4,70,,2018.0
